row_id,Time,Pass_Fail,Pass_Fail_Label,dataset_split,model_used,fail_probability,prediction_threshold,predicted_class,model_prediction,feature_059,feature_247,feature_487,feature_112,feature_385,feature_425,feature_486,feature_028,feature_019,feature_021,feature_040,feature_480,feature_160,feature_017,feature_510,feature_519,feature_152,feature_563,feature_130,feature_460,feature_202,feature_430,feature_123,feature_469,feature_468,feature_290,feature_280,feature_167,feature_225,feature_344
372,2008-08-21 18:04:00,0,Pass,train,RandomForest_SMOTE,0.2053995373371799,0.5,0,Pass,6.2455,0.0583,99.2529,0.4743,0.0151,6.3471,499.258,67.4111,12.4722,-6408.75,78.29,115.0046,915.0,0.975,57.732,12.2953,0.6617,,0.6755,18.9777,3.826,2.4498,15.84,5.1706,40.8297,0.0937,0.0157,1.0,585.2998,23.9097
373,2008-08-21 18:05:00,1,Fail,train,RandomForest_SMOTE,0.6069378974864543,0.5,1,Fail,3.7982,,0.0,,,3.7668,800.5138,71.2,12.4616,-5120.0,84.98,68.471,317.0,0.9695,83.3747,,0.3796,0.5671,0.716,33.8641,6.434,4.3945,15.87,4.989,129.7989,0.1588,0.0135,1.3,818.7002,17.9475
374,2008-08-21 18:39:00,0,Pass,train,RandomForest_SMOTE,0.16431779623089002,0.5,0,Pass,-1.9555,,331.4402,,,7.2284,0.0,70.1889,12.4759,-6453.75,63.98,72.3681,769.0,0.9795,114.5263,,0.7481,0.5671,0.7527,20.3639,13.376,6.7558,15.89,6.818,520.0832,0.1847,0.0216,0.7,694.6992,24.8289
375,2008-08-21 18:53:00,0,Pass,train,RandomForest_SMOTE,0.15402001711389873,0.5,0,Pass,-10.6036,0.051,108.2371,0.4654,0.0082,10.985,867.5936,65.5,12.4661,-6402.75,76.57,147.2756,656.0,0.9787,56.4972,10.9695,1.0729,,0.6421,25.934,7.727,5.7007,15.17,5.184,82.6132,0.0744,0.0129,0.5,1296.1001,33.5844
376,2008-08-21 19:12:00,0,Pass,train,RandomForest_SMOTE,0.1774547614671895,0.5,0,Pass,3.88,0.0477,81.7117,0.4732,0.0089,5.7502,0.0,67.0667,12.4722,-6279.5,78.3,72.6847,900.0,0.9826,58.7065,10.0856,0.6072,,0.6848,32.7596,4.085,10.16,15.84,5.8733,143.0412,0.0937,0.0298,0.7,1063.8994,23.3138
377,2008-08-21 19:12:00,0,Pass,train,RandomForest_SMOTE,0.26163385201283884,0.5,0,Pass,5.7945,,0.0,,,11.663,661.0526,68.2889,12.4492,-5435.5,64.74,134.6148,285.0,0.974,104.3478,,1.1664,0.5671,0.7931,22.2557,7.638,12.5655,15.74,6.6776,89.9121,0.0901,0.0145,1.2,1312.7998,25.972
378,2008-08-21 19:46:00,0,Pass,train,RandomForest_SMOTE,0.15527717370881539,0.5,0,Pass,0.8018,,734.5029,,,3.8287,451.3803,70.4,12.4759,-6253.5,77.83,88.5271,517.0,0.972,41.8462,,0.4026,,0.7931,53.16,14.658,7.4039,15.74,5.5096,0.0,0.1847,0.0152,0.9,2095.5005,25.6877
379,2008-08-21 20:19:00,0,Pass,train,RandomForest_SMOTE,0.26596084806820564,0.5,0,Pass,10.8955,0.0465,106.815,0.4757,0.0119,4.0455,453.1047,67.2111,12.4337,-5593.75,77.67,65.649,500.0,0.9696,62.6826,9.7689,0.4435,,0.6848,52.3768,8.975,4.7732,15.84,5.4866,77.4635,0.1571,0.0163,1.0,1031.6997,19.7771
380,2008-08-21 20:21:00,0,Pass,train,RandomForest_SMOTE,0.39529909072470537,0.5,0,Pass,15.2791,0.25,82.3285,0.4657,0.0263,2.8829,720.0324,67.5889,12.46,-5384.75,67.17,163.8422,960.0,0.9665,64.9215,53.6752,0.32,0.8412,0.6848,27.6954,14.553,11.6069,15.84,5.966,73.041,0.1544,0.0126,1.8,465.5,34.9508
381,2008-08-21 20:37:00,0,Pass,train,RandomForest_SMOTE,0.2864274031854986,0.5,0,Pass,18.7173,0.1308,74.1687,0.4643,0.0181,5.8461,447.4164,65.5444,12.4786,-6915.0,76.55,147.9427,791.0,0.9615,64.0,28.1683,0.6079,0.6495,0.6469,21.2293,14.754,26.4208,15.81,4.8372,60.6392,0.1746,0.0139,0.9,837.4004,41.4614
382,2008-08-21 21:32:00,0,Pass,train,RandomForest_SMOTE,0.1298162141969581,0.5,0,Pass,3.3955,0.02,110.5063,0.457,0.0066,10.6217,0.0,67.6333,12.4655,-5468.0,79.48,165.0927,291.0,0.979,57.8209,4.3748,1.0651,0.9261,0.6586,68.8599,6.763,26.7557,15.76,5.5973,238.5542,0.0655,0.0228,1.3,787.0,36.3951
383,2008-08-21 22:25:00,0,Pass,test,RandomForest_SMOTE,0.313564799683823,0.5,0,Pass,0.1227,0.0394,84.3308,0.4638,0.0064,10.7097,531.6526,67.6444,12.4104,-6391.5,64.39,56.7751,568.0,0.9667,51.4745,8.4982,1.2115,,0.6755,48.6567,5.555,3.27,15.84,5.3367,0.0,0.1594,0.0142,0.7,1154.7002,20.8216
384,2008-08-21 22:41:00,0,Pass,train,RandomForest_SMOTE,0.2970497205190576,0.5,0,Pass,3.5336,0.2228,93.7136,0.4615,0.0319,6.8676,474.4399,68.0444,12.4104,-5047.75,14.1,151.8862,172.0,0.9568,68.8608,48.2828,0.6761,,0.6848,41.6249,8.455,27.1012,15.84,6.0533,188.1914,0.1594,0.0136,1.6,1816.5,37.6812
385,2008-08-21 23:08:00,0,Pass,train,RandomForest_SMOTE,0.2096365577728047,0.5,0,Pass,-5.3355,0.0596,83.6912,0.4693,0.0124,5.9967,334.8538,70.2,12.5216,-5448.0,36.03,87.3844,3936.0,0.9538,74.3935,12.6974,0.632,1.0607,0.6586,42.7752,12.7459,5.837000000000001,15.76,6.517,199.4207,0.1732,0.0277,1.1,569.7002,32.7181
386,2008-08-21 23:27:00,0,Pass,train,RandomForest_SMOTE,0.2761981057791973,0.5,0,Pass,1.4355,0.1206,82.601,0.4657,0.0151,4.5236,721.6741,67.1111,12.5018,-5046.25,14.1,82.6773,360.0,0.969,40.8912,25.8912,0.418,0.469,0.6848,55.5463,6.252999999999999,26.7922,15.84,4.2668,429.1324,0.0949,0.0194,1.5,2161.0996,23.6199
387,2008-08-21 23:53:00,0,Pass,train,RandomForest_SMOTE,0.19779958096166317,0.5,0,Pass,7.3918,0.0175,99.2138,0.4656,0.0037,6.5781,0.0,69.1111,12.46,-4778.5,65.84,88.1445,473.0,0.9626,53.9629,3.7572,0.5458,,0.6469,39.5229,7.559,73.0773,15.81,5.0395,101.8694,0.1748,0.0148,1.3,1282.3999,30.4462
388,2008-08-21 23:57:00,0,Pass,train,RandomForest_SMOTE,0.09583375999420536,0.5,0,Pass,4.8018,0.0189,60.4253,0.465,0.0043,5.2233,640.7601,67.8778,12.4104,-6408.25,14.0,44.0475,515.0,0.9616,29.3878,4.0595,0.5109,,0.6469,23.5276,4.85,15.8858,15.81,6.3427,137.8644,0.1594,0.0139,0.8,269.3008,21.307
389,2008-08-22 00:43:00,0,Pass,train,RandomForest_SMOTE,0.3707421592829656,0.5,0,Pass,-7.4155,0.047,91.1065,0.4652,0.0078,3.5414,147.8439,69.1222,12.4527,-5631.75,65.84,80.9375,1099.0,0.9738,39.5506,10.1117,0.3492,0.6814,0.752,42.8484,7.455,30.8075,15.7,7.8517,78.3499,0.1009,0.0192,1.1,1204.3003,23.8523
390,2008-08-22 00:44:00,0,Pass,test,RandomForest_SMOTE,0.1892855831721173,0.5,0,Pass,0.0945,0.0274,66.2398,0.4576,0.0086,5.0762,0.0,69.3111,12.448,-6894.25,78.95,85.6204,618.0,0.9731,48.0,5.9919,0.4849,0.6007,0.6834,19.4483,12.616,29.2418,15.8,4.6077,0.0,0.0877,0.0279999999999999,1.0,1160.8999,24.3524
391,2008-08-22 00:47:00,0,Pass,train,RandomForest_SMOTE,0.2548840471370694,0.5,0,Pass,8.9073,0.1761,88.7517,0.4467,0.0431,5.4572,431.7148,66.6556,12.4469,-6203.25,77.24,66.0961,383.0,0.9717,35.7827,39.4252,0.5697,,0.6834,35.901,6.256,30.9354,15.8,6.4225,96.9994,0.1635,0.0305,1.6,966.7002,20.0623
392,2008-08-22 01:04:00,1,Fail,test,RandomForest_SMOTE,0.2620588361893463,0.5,0,Pass,5.0473,,970.4735,,,7.1851,907.9755,70.6444,12.4753,-4929.5,84.98,67.5656,214.0,0.968,48.1046,,0.758,0.5671,0.752,31.9891,3.733,4.8078,15.7,5.655,115.5079,0.1819,0.0146,1.4,988.7002,17.3646
393,2008-08-22 01:26:00,0,Pass,train,RandomForest_SMOTE,0.14026900559425373,0.5,0,Pass,26.1536,0.0202,71.7325,0.4638,0.0047,5.1048,0.0,64.7222,12.4337,-6250.25,11.52,74.917,661.0,0.9702,45.2579,4.3501,0.4735,0.6358,0.6469,25.0982,5.917999999999999,3.9038,15.81,5.7039,19.2325,0.1571,0.0131,1.0,991.3994,25.6156
394,2008-08-22 01:27:00,0,Pass,train,RandomForest_SMOTE,0.15616953794560068,0.5,0,Pass,-2.9973,,153.6056,,,5.0758,268.643,69.6889,12.4896,-6382.0,77.17,66.7596,698.0,0.9667,51.3369,,0.5065,0.7685,0.7527,31.8737,10.913,2.4757,15.89,4.9833,252.2293,0.1923,0.0505,1.0,1145.6006,24.5729
395,2008-08-22 01:54:00,0,Pass,train,RandomForest_SMOTE,0.2911996654511448,0.5,0,Pass,-5.6473,0.0455,88.2489,0.4666,0.0083,8.21,0.0,68.3,12.4661,-5226.5,36.03,54.0791,3727.0,0.9736,26.8344,9.7529,0.8525,0.7894,0.6755,45.946000000000005,16.301,15.2109,15.84,4.9129,233.9182,0.0744,0.0117,1.2,1025.9004,22.4012
396,2008-08-22 02:01:00,0,Pass,train,RandomForest_SMOTE,0.17811820590945865,0.5,0,Pass,-1.2182,,573.2558,,,5.0122,536.354,69.0111,12.5106,-6411.75,63.98,45.8869,542.0,0.9703,54.3689,,0.5006,0.5258,0.7527,56.0161,4.255,5.5835,15.89,5.3103,440.0,0.1181,0.0401,0.6,1387.0996,15.7536
397,2008-08-22 02:25:00,0,Pass,test,RandomForest_SMOTE,0.2993614464347012,0.5,0,Pass,1.2264,0.0134,70.1076,0.4608,0.0048,5.45,243.1589,68.1889,12.4722,-5453.5,16.64,98.8727,513.0,0.9807,55.0607,2.9043,0.5745,,0.6834,73.7347,4.284,14.7795,15.8,4.8225,552.0385,0.0937,0.0215,1.4,1182.5005,19.8021
398,2008-08-22 02:52:00,0,Pass,train,RandomForest_SMOTE,0.2083046860828242,0.5,0,Pass,2.8355,0.0803,91.3921,0.4733,0.0111,3.3511,637.5621,68.5556,12.4104,-6487.25,65.84,53.5079,499.0,0.9591,52.3977,16.9566,0.36,0.6367,0.6469,26.1526,4.3660000000000005,10.2817,15.81,5.9961,172.1064,0.1594,0.0135,0.6,1189.8008,17.6696
399,2008-08-22 03:18:00,0,Pass,test,RandomForest_SMOTE,0.24668579371281585,0.5,0,Pass,5.9073,0.0242,99.2352,0.4639999999999999,0.0078,8.1167,432.9522,68.3333,12.4978,-6465.0,66.55,88.2352,672.0,0.9741,85.7909,5.2249,0.8351,,0.6586,33.5482,6.632000000000001,5.6458,15.76,4.3622,76.5159,0.0458,0.0325,0.9,738.5996,20.7096
400,2008-08-22 03:58:00,0,Pass,train,RandomForest_SMOTE,0.1925046402743977,0.5,0,Pass,4.5027,0.0142,61.7393,0.4558,0.0042,13.8906,479.6499,67.6778,12.4273,-5220.25,76.97,61.1246,314.0,0.9735,54.0305,3.1091,1.3767,0.6751,0.6834,17.4238,4.94,11.0531,15.8,4.9407,77.5086,0.0893,0.0284,1.0,568.2002,24.96
401,2008-08-22 04:40:00,0,Pass,train,RandomForest_SMOTE,0.08341635955421564,0.5,0,Pass,3.2591,0.0149,61.2137,0.4613,0.0044,15.6547,694.7005,65.6889,12.4722,-6400.25,78.95,108.4049,717.0,0.9787,49.3724,3.2382,1.5312,,0.6586,33.0931,9.593,5.9216,15.76,5.4498,159.5537,0.0937,0.0239,1.1,801.5,23.1605
402,2008-08-22 04:57:00,0,Pass,train,RandomForest_SMOTE,0.32503301357275594,0.5,0,Pass,4.1509,,734.1959,,,9.2349,373.1882,67.0556,12.4492,-5566.75,64.74,74.9373,542.0,0.9778,122.7273,,0.9549,0.5891,0.6755,30.2383,5.502000000000001,8.1915,15.84,4.6556,118.0464,0.0901,0.0127,0.8,909.0996,17.3925
403,2008-08-22 05:21:00,0,Pass,train,RandomForest_SMOTE,0.15500714780925837,0.5,0,Pass,4.4564,0.0244,98.8285,0.4605,0.0066,14.7279,332.0679,67.1889,12.4655,-5655.25,78.95,88.7839,237.0,0.9796,59.3577,5.3068,1.5763,,0.6586,40.5005,5.468,3.5365,15.76,4.0764,115.5651,0.0655,0.0248,1.4,1049.8003,25.113000000000003
404,2008-08-22 05:31:00,0,Pass,train,RandomForest_SMOTE,0.14047231488757095,0.5,0,Pass,0.4591,,494.7368,,,5.0038,278.4601,67.7667,12.4978,-6501.5,77.14,12.257,622.0,0.9732,86.9565,,0.523,0.84,0.6469,53.898,7.713999999999999,5.045,15.81,5.53,0.0,0.0458,0.0132,1.4,2113.5,4.5782
405,2008-08-22 05:32:00,0,Pass,train,RandomForest_SMOTE,0.18349673401252836,0.5,0,Pass,-1.0773,,434.3303,,,4.8312,319.3539,60.0667,12.4759,-5583.25,75.31,114.904,318.0,0.9817,19.8582,,0.5104,0.6551,0.6469,42.3249,7.742999999999999,4.4419,15.81,5.2102,687.8443,0.1847,0.0296,0.9,2568.8003,34.585
406,2008-08-22 06:00:00,1,Fail,train,RandomForest_SMOTE,0.7778061849150022,0.5,1,Fail,10.9955,0.0334,72.4161,0.4673,0.008,7.3788,267.6138,67.4889,12.6278,-5633.25,76.97,34.2688,483.0,0.9703,64.6204,7.1397,0.7665,,0.6586,27.2655,16.015,14.0061,15.76,6.6916,97.7677,0.1672,0.025,1.1,910.5996,11.885
407,2008-08-22 07:04:00,0,Pass,train,RandomForest_SMOTE,0.11919078559695553,0.5,0,Pass,2.0064,0.0182,82.32,0.4586,0.0045,3.5893,306.3437,67.0889,12.5894,-6572.75,64.4,20.8156,655.0,0.9691,20.8514,3.9715,0.3749,0.7474,0.8117,31.107,3.747,4.3817,15.87,6.0693,191.8894,0.0604,0.022,0.6,776.6006,6.159
408,2008-08-22 07:17:00,0,Pass,train,RandomForest_SMOTE,0.15748273831273393,0.5,0,Pass,18.4,0.0271,90.8012,0.4659,0.0053,5.8242,564.0329,67.8889,12.4661,-6271.0,76.57,190.8607,614.0,0.975,26.7658,5.8236,0.5820000000000001,0.7853,0.6755,33.6777,11.369000000000002,5.1666,15.84,6.6993,45.5978,0.0744,0.0121,0.6,954.6001,48.5129
409,2008-08-22 07:27:00,0,Pass,train,RandomForest_SMOTE,0.12120631554577381,0.5,0,Pass,0.3036,,0.0,,,5.3679,418.5185,68.9444,12.448,-6259.5,76.23,82.7771,574.0,0.978,46.9294,,0.5347,0.5671,0.6834,44.6147,8.949,6.8855,15.8,5.3905,0.0,0.0877,0.0199,0.6,1229.5,30.0908
410,2008-08-22 09:29:00,0,Pass,train,RandomForest_SMOTE,0.16634348914044084,0.5,0,Pass,22.7636,0.0245,97.0177,0.4612,0.0061,6.9807,0.0,65.5778,12.6278,-6418.25,76.05,74.5817,624.0,0.9603,35.5828,5.3202,0.7317,,0.6469,58.008,9.206,5.3597,15.81,4.3414,29.8722,0.1672,0.0126,0.7,1935.0,31.8369
411,2008-08-22 09:29:00,0,Pass,train,RandomForest_SMOTE,0.32898115430470304,0.5,0,Pass,6.1527,0.0284,117.2807,0.4626,0.0069999999999999,2.1693,591.6151,68.6111,12.4655,-5487.25,79.48,19.9887,444.0,0.9783,54.8792,6.1341,0.2281,0.8222,0.8117,20.4625,6.822,12.283,15.87,4.6554,53.9598,0.0655,0.0243,1.2,1348.7002,7.4159
412,2008-08-22 10:01:00,0,Pass,train,RandomForest_SMOTE,0.23512984073368584,0.5,0,Pass,20.2627,0.0395,71.1424,0.4651,0.0082,4.7009,289.046,67.3667,12.5018,-6282.5,76.57,175.0879,499.0,0.9686,41.9162,8.4958,0.487,0.5802,0.6755,19.0634,6.609,4.7433,15.84,5.4641,31.5357,0.0949,0.0218,0.8,1154.2998,32.6755
413,2008-08-22 10:18:00,0,Pass,train,RandomForest_SMOTE,0.12101558023488006,0.5,0,Pass,-3.09,0.0129,74.0116,0.4627,0.0032,6.9746,0.0,67.2444,12.47,-5595.75,36.03,63.2352,266.0,0.9722,46.5649,2.7931,0.7087,0.8399,0.6469,40.0505,7.992999999999999,14.6718,15.81,5.78,210.6796,0.1652,0.0276,1.8,1070.7002,17.6535
414,2008-08-22 10:47:00,0,Pass,train,RandomForest_SMOTE,0.24371196139680298,0.5,0,Pass,1.9855,0.0237,109.5529,0.4671,0.0056,3.4726,656.0232,68.3889,12.6006,-5349.75,77.74,153.3111,360.0,0.9716,39.3443,5.0789,0.3649,,0.8117,21.4255,6.167999999999999,4.6731,15.87,9.2204,278.5256,0.1013,0.0243,1.4,1442.9995,29.7209
415,2008-08-22 11:32:00,0,Pass,train,RandomForest_SMOTE,0.33756351727652467,0.5,0,Pass,8.3018,0.0287,92.4292,0.4633,0.0076,3.6085,0.0,68.1778,12.4722,-5679.0,79.48,124.1946,420.0,0.9789,37.8517,6.1961,0.3783,0.8157,0.8117,11.4737,8.344,7.8535,15.87,3.8818,42.1594,0.0937,0.0302,0.7,662.5,24.9802
416,2008-08-22 12:13:00,0,Pass,train,RandomForest_SMOTE,0.12690528627752978,0.5,0,Pass,2.9964,,224.4644,,,4.6245,299.4444,59.4,12.4616,-6449.25,75.31,97.9095,688.0,0.9684,51.4412,,0.426,0.5671,0.6586,59.9365,5.581,6.4038,15.76,4.6433,182.5546,0.1588,0.0303,0.6,1630.2002,39.1361
417,2008-08-22 12:37:00,0,Pass,train,RandomForest_SMOTE,0.2803373267184023,0.5,0,Pass,4.5645,0.053,111.2697,0.4604,0.0128,16.3198,408.7661,66.3,12.4896,-5469.75,78.95,150.2397,301.0,0.9565,64.1115,11.5146,1.4613,,0.8117,28.9574,5.857,17.4231,15.87,6.2632,86.9747,0.1923,0.0214,1.6,1078.9995,35.1989
418,2008-08-22 12:42:00,0,Pass,train,RandomForest_SMOTE,0.16697867520900492,0.5,0,Pass,1.14,0.0205,69.9786,0.461,0.0059,2.8895,0.0,67.2778,12.6006,-5532.25,78.04,60.5692,337.0,0.9736,58.891000000000005,4.4458,0.3034,0.8128,0.8117,28.4808,3.866,13.0327,15.87,4.7341,355.2632,0.1013,0.0226,0.8,2108.7998,23.4503
419,2008-08-22 13:22:00,0,Pass,train,RandomForest_SMOTE,0.2283383126767425,0.5,0,Pass,8.8173,0.033,140.4376,0.4594,0.0091,8.2713,602.8122,69.6222,12.5227,-6554.75,77.05,129.8927,625.0,0.9736,62.43899999999999,7.1789,0.8152,0.5671,0.8387,13.0939,5.08,4.1344,15.84,5.7244,56.5935,0.0695,0.0161,0.7,820.6992,34.2611
420,2008-08-22 14:45:00,0,Pass,train,RandomForest_SMOTE,0.15255684444973117,0.5,0,Pass,2.4345,0.0183,120.8333,0.466,0.0055,9.3504,525.5575,66.1667,12.5894,-6489.25,64.4,59.7969,481.0,0.958,20.4122,3.9378,0.8846,0.7889,0.8117,36.3272,6.892,7.5509,15.87,5.9357,245.6311,0.0604,0.0225,1.2,760.0996,20.3662
421,2008-08-22 15:25:00,0,Pass,train,RandomForest_SMOTE,0.2643913279868499,0.5,0,Pass,-28.9882,,965.0712,,,7.6615,603.3484,65.3667,12.6278,-5563.5,78.68,109.8166,445.0,0.9687,174.8072,,0.7792,0.5671,0.6586,39.3922,8.692,8.4839,15.76,5.6391,31.2541,0.1672,0.0213,0.8,788.0996,32.9044
422,2008-08-22 15:39:00,0,Pass,train,RandomForest_SMOTE,0.09519945125033558,0.5,0,Pass,6.6,0.0216,103.0114,0.4613,0.0056,8.2564,0.0,68.9444,12.5227,-6506.75,77.05,199.7078,508.0,0.9601,44.3213,4.6859,0.8092,0.7577,0.8387,12.0276,6.056,5.4098,15.84,5.4145,64.5455,0.0695,0.0186,0.7,600.0,50.5701
423,2008-08-22 15:54:00,0,Pass,train,RandomForest_SMOTE,0.3881566598269939,0.5,0,Pass,25.2736,0.0655,90.1804,0.4693,0.0098,2.5593,0.0,68.8,12.5018,-5142.25,67.17,90.4145,279.0,0.9686,45.3515,13.9578,0.2843,0.6038,0.8387,26.5863,3.5719,14.2156,15.84,5.5888,16.7368,0.0949,0.0124,1.3,1412.2998,25.6207
424,2008-08-22 19:14:00,1,Fail,train,RandomForest_SMOTE,0.7973019450867913,0.5,1,Fail,-5.7182,,0.0,,,4.0274,256.861,71.2333,12.4616,-5282.75,84.98,92.6505,438.0,0.9683,49.0251,,0.4452,0.5671,0.8117,33.5223,4.696000000000001,8.8969,15.87,5.8194,107.9014,0.1588,0.013,1.6,1068.0996,25.0255
425,2008-08-22 23:46:00,0,Pass,train,RandomForest_SMOTE,0.21843603323162938,0.5,0,Pass,-1.4345,0.0263,116.4586,0.4673,0.0068,6.1796,290.9785,70.0556,12.6006,-6047.0,79.06,107.1559,674.0,0.9719,31.4342,5.6326,0.636,,0.8244,14.3084,8.179,41.7562,15.87,6.7551,354.1191,0.1013,0.0199,1.2,2240.2002,31.3621
426,2008-08-22 23:47:00,0,Pass,train,RandomForest_SMOTE,0.16109694849493367,0.5,0,Pass,-0.3327,0.0302,129.7741,0.4659,0.008,9.9477,542.2643,69.5889,12.5302,-6336.0,78.29,148.3953,731.0,0.9718,73.6634,6.4895,0.9974,0.6978,0.8244,15.6221,5.652,6.8182,15.87,4.455,0.0,0.0584,0.0161,1.2,1021.0,50.3185
427,2008-08-22 23:49:00,0,Pass,train,RandomForest_SMOTE,0.30957402289434693,0.5,0,Pass,0.5682,0.0359,85.4321,0.4619,0.0096,9.495,0.0,67.8222,12.5302,-5932.0,2.332,132.7887,573.0,0.9713,36.7722,7.7636,0.9635,,0.8244,10.8607,8.498,35.1483,15.87,5.9412,0.0,0.0584,0.0142,2.1,648.5996,42.6705
428,2008-08-22 23:56:00,0,Pass,train,RandomForest_SMOTE,0.13027794026729445,0.5,0,Pass,2.9518,0.0176,115.1005,0.4636,0.0052,8.8425,0.0,65.7111,12.5894,-5427.75,2.332,125.5515,660.0,0.9716,42.4178,3.7925,0.8914,,0.8244,13.4574,6.226,14.7391,15.87,5.245,218.1706,0.0604,0.021,1.3,929.5,23.1113
429,2008-08-23 02:04:00,0,Pass,train,RandomForest_SMOTE,0.11666069224911908,0.5,0,Pass,7.7727,0.0177,94.6624,0.4608,0.0055,4.2779,0.0,68.7667,12.5227,-6467.25,77.05,132.9486,617.0,0.9703,73.0964,3.8355,0.4317,0.8677,0.8258,20.5521,5.32,3.3399,15.87,4.5768,92.5029,0.0695,0.0184,0.8,495.7002,35.7117
430,2008-08-23 03:26:00,0,Pass,train,RandomForest_SMOTE,0.14086717855543962,0.5,0,Pass,2.75,0.0172,110.6507,0.4591,0.0053,3.2828,350.0268,66.5333,12.3686,-6313.25,78.04,74.2254,660.0,0.9755,70.4545,3.7442,0.3316,,0.8244,30.8757,6.239,7.112,15.87,5.1176,215.2727,0.0645,0.0179,0.7,692.1992,31.635
431,2008-08-23 04:50:00,0,Pass,train,RandomForest_SMOTE,0.3261860544149027,0.5,0,Pass,15.81,0.0189,85.3529,0.4662,0.0063,6.8251,93.7447,67.9556,12.4896,-5471.25,77.24,50.6594,396.0,0.9591,66.6667,4.0554,0.7014,,0.8244,43.942,5.525,4.4414,15.87,6.2558,40.4175,0.1923,0.0262,1.1,769.8008,13.4485
432,2008-08-23 04:52:00,0,Pass,train,RandomForest_SMOTE,0.1691659572977257,0.5,0,Pass,3.4882,0.0223,76.8432,0.4613,0.0051,10.4157,249.927,70.9556,12.5894,-5493.25,14.73,78.1257,451.0,0.9698,18.7013,4.8413,1.0495,,0.8258,26.0626,4.172,15.5281,15.87,4.6592,104.0657,0.0604,0.0198,1.4,616.8994,28.0756
433,2008-08-23 05:57:00,0,Pass,train,RandomForest_SMOTE,0.18367691638815029,0.5,0,Pass,1.2673,0.0282,72.7377,0.467,0.0085,9.5249,105.9223,68.6556,12.481,-6374.75,66.55,75.8777,649.0,0.9679,37.0221,6.0360000000000005,0.9454,,0.8258,28.821,7.022,6.5414,15.87,5.9822,342.4677,0.1694,0.0169,0.5,1464.3999,30.8619
434,2008-08-23 05:57:00,0,Pass,test,RandomForest_SMOTE,0.2516761934325698,0.5,0,Pass,4.7864,,0.0,,,10.7967,181.1473,66.7,12.4753,-6381.5,78.68,61.3809,467.0,0.9673,55.04,,1.0628,0.6476,0.8258,50.1532,9.339,8.603,15.87,5.8081,153.3523,0.1819,0.022,0.7,764.8003,23.5169
435,2008-08-23 05:58:00,0,Pass,test,RandomForest_SMOTE,0.3820958681663353,0.5,0,Pass,14.7345,0.0162,103.011,0.4649,0.0051,10.3075,0.0,69.6556,12.4492,-5313.5,65.84,112.1402,393.0,0.9779,68.0614,3.4814,1.0358,,0.8258,37.029,6.077000000000001,9.5606,15.87,5.9926,23.8216,0.0901,0.0261,1.2,1351.7998,29.4908
436,2008-08-23 05:58:00,0,Pass,train,RandomForest_SMOTE,0.3466409523663091,0.5,0,Pass,-8.3955,,0.0,,,5.8047,235.6913,59.9778,12.47,-5474.25,75.31,56.1208,947.0,0.9596,59.2058,,0.5489,0.5671,0.8258,26.7274,9.097,18.1395,15.87,5.8256,110.6551,0.1652,0.0239,0.8,1434.2998,20.6124
437,2008-08-23 09:24:00,0,Pass,train,RandomForest_SMOTE,0.19623557989412632,0.5,0,Pass,1.2209,0.0166,123.0431,0.4611,0.0052,9.4736,197.6644,68.7111,12.5894,-5587.25,76.78,100.15,673.0,0.9554,33.7514,3.6041,0.904,0.7727,0.8361,16.4686,11.331,11.4547,15.79,5.9239,904.2442,0.0604,0.0259,1.5,911.8994,22.6027
438,2008-08-23 12:58:00,0,Pass,train,RandomForest_SMOTE,0.14003197043978668,0.5,0,Pass,1.0345,0.019,73.093,0.4722,0.0049,8.2279,719.5702,67.5111,12.6006,-5421.5,78.04,154.9317,440.0,0.9622,35.6636,4.0245,0.7642,,0.8361,26.358,7.825,4.7588,15.79,3.724,801.3188,0.1013,0.0147,0.8,1359.9995,38.3835
439,2008-08-23 13:02:00,0,Pass,train,RandomForest_SMOTE,0.13299299295159478,0.5,0,Pass,1.0636,0.0208,87.6202,0.4699,0.0055,3.7728,206.8368,69.8222,12.6006,-6256.5,79.98,154.3579,562.0,0.9564,35.6979,4.4181,0.3943,0.6807,0.8361,16.589000000000002,4.947,6.0897,15.79,5.2864,475.7265,0.1013,0.0162,0.8,892.2002,41.7678
440,2008-08-23 15:10:00,0,Pass,test,RandomForest_SMOTE,0.14977893631569691,0.5,0,Pass,1.6173,0.0269,126.2003,0.4679999999999999,0.0069,3.9191,218.136,70.0444,12.6006,-6370.75,79.06,173.891,534.0,0.9601,36.0153,5.7469,0.4114,0.5379999999999999,0.8361,16.3063,5.237,3.1707,15.79,5.227,299.8876,0.1013,0.0214,1.0,1028.0,34.7226
441,2008-08-23 15:29:00,1,Fail,train,RandomForest_SMOTE,0.6298470639811498,0.5,1,Fail,2.4173,0.0225,74.9478,0.4593,0.0063,9.7875,642.7689,70.3889,12.6006,-5311.5,79.98,155.3872,3472.0,0.9618,40.4949,4.8934,0.9093,,0.8361,17.8167,5.957000000000001,9.1311,15.79,5.6368,255.66,0.1013,0.0133,1.2,1219.2002,33.8173
